,userId,movieId,rating
2941,7,3651,3.5
2942,3,2119,4.5
2943,8,5043,3.5
2944,0,283,3.5
2945,9,6269,4.0
2946,7,4986,4.0
2947,8,6555,3.0
2948,7,1761,1.0
2949,9,4961,4.0
2950,0,1678,3.0
2951,8,6214,3.0
2952,3,3441,3.5
2953,1,3880,3.0
2954,1,6512,4.0
2955,6,3761,2.5
2956,7,3278,1.0
2957,7,461,2.0
2958,6,819,4.5
2959,2,5524,3.0
2960,9,378,4.0
2961,0,1394,2.5
2962,1,6346,2.5
2963,1,309,4.0
2964,1,3603,4.0
2965,9,393,2.0
2966,2,2839,2.5
2967,7,4618,3.0
2968,9,3764,3.0
2969,1,1543,2.0
2970,1,2171,1.5
2971,1,995,2.0
2972,6,2575,3.0
2973,4,6627,3.5
2974,3,3443,3.0
2975,1,1702,2.0
2976,0,11,2.0
2977,7,2091,3.5
2978,1,2639,3.0
2979,9,439,4.0
2980,1,3665,4.0
2981,4,3665,4.0
2982,2,56,4.0
2983,2,1339,5.0
2984,4,4889,4.0
2985,8,4927,5.0
2986,1,6129,2.0
2987,9,3940,3.0
2988,9,1143,3.0
2989,2,1402,4.0
2990,1,2762,4.5
2991,1,3259,2.0
2992,6,1423,4.0
2993,7,6071,4.5
2994,0,1491,4.0
2995,1,1997,5.0
2996,0,5085,3.0
2997,8,3992,5.0
2998,9,4775,3.0
2999,7,2304,2.0
3000,6,1302,0.5
3001,1,4284,2.5
3002,9,3196,4.0
3003,1,2101,1.0
3004,9,2679,3.0
3005,4,1281,3.5
3006,7,2831,3.0
3007,6,3035,3.5
3008,4,6316,3.0
3009,3,2243,3.5
3010,2,6559,3.5
3011,6,426,3.0
3012,1,6326,2.0
3013,8,30,5.0
3014,6,764,3.5
3015,3,5982,3.0
3016,1,4305,1.5
3017,6,5937,1.5
3018,5,2806,3.0
3019,5,2924,3.5
3020,6,5921,2.5
3021,7,1756,4.0
3022,5,1273,3.5
3023,7,3207,3.0
3024,3,2593,3.5
3025,0,1087,2.0
3026,6,3394,3.0
3027,3,1997,4.0
3028,3,6205,3.5
3029,1,1196,3.0
3030,1,5379,3.0
3031,6,5767,3.0
3032,4,1229,4.0
3033,1,1645,1.5
3034,6,5595,2.5
3035,4,1198,4.5
3036,8,39,4.0
3037,7,26,4.5
3038,7,2842,4.5
3039,9,4296,4.0
3040,5,2802,4.0
3041,6,172,2.0
3042,9,2822,4.0
3043,6,871,3.5
3044,7,585,3.0
3045,0,6317,3.5
3046,9,2554,3.0
3047,0,19,4.0
3048,2,582,4.0
3049,5,2714,3.5
3050,9,2915,3.5
3051,7,4683,3.5
3052,1,6092,2.5
3053,2,3300,3.5
3054,6,327,2.0
3055,6,2480,2.0
3056,8,6538,3.0
3057,9,3671,3.5
3058,7,1772,2.0
3059,9,2393,2.0
3060,9,1929,2.0
3061,4,391,4.0
3062,0,1890,3.0
3063,4,2841,4.5
3064,7,813,2.0
3065,6,19,4.0
3066,5,844,4.0
3067,6,1016,2.5
3068,7,869,4.0
3069,0,290,3.0
3070,0,1727,3.5
3071,6,2687,1.5
3072,8,1651,3.0
3073,9,1767,3.0
3074,4,1172,3.5
3075,6,1128,3.0
3076,7,4896,3.0
3077,5,6423,4.0
3078,0,2677,3.0
3079,7,3919,2.5
3080,6,4304,2.5
3081,7,6322,4.5
3082,6,1475,1.5
3083,2,3737,4.0
3084,6,3294,3.0
3085,2,5259,2.5
3086,0,5914,2.5
3087,6,1930,3.0
3088,9,3445,4.0
3089,8,6277,3.0
3090,5,71,3.0
3091,6,428,2.5
3092,7,937,4.0
3093,1,6420,2.0
3094,9,2877,2.0
3095,1,6192,4.0
3096,4,889,4.0
3097,1,5164,5.0
3098,3,2785,3.0
3099,8,4790,4.0
3100,9,6658,3.5
3101,9,362,5.0
3102,6,1997,3.5
3103,5,2271,3.5
3104,8,16,4.0
3105,0,1724,1.0
3106,6,331,2.0
3107,9,3332,3.0
3108,4,1117,4.0
3109,4,440,4.0
3110,1,6559,3.0
3111,8,6586,0.5
3112,5,727,3.5
3113,3,4122,4.5
3114,9,6511,2.0
3115,0,3508,5.0
3116,9,32,5.0
3117,7,1715,3.0
3118,1,516,1.5
3119,1,2521,3.0
3120,9,129,3.0
3121,3,104,3.5
3122,8,5205,5.0
3123,4,173,2.5
3124,9,4213,4.0
3125,5,2179,3.0
3126,1,1946,2.5
3127,9,3452,3.5
3128,6,6182,4.0
3129,6,4130,1.5
3130,6,520,2.0
3131,7,668,3.5
3132,6,2691,2.5
3133,6,1409,3.5
3134,9,2747,4.0
3135,8,1967,4.0
3136,5,1926,3.0
3137,2,1432,5.0
3138,4,1960,2.5
3139,2,358,4.0
3140,1,4533,3.5
3141,3,808,3.0
3142,9,1619,3.0
3143,9,2910,2.0
3144,5,1204,4.0
3145,9,967,3.5
3146,1,1054,2.0
3147,5,452,3.5
3148,7,6557,4.0
3149,5,5084,4.0
3150,9,451,2.5
3151,3,2312,3.5
3152,6,784,2.5
3153,7,1968,3.5
3154,7,2327,2.5
3155,9,2900,3.0
3156,9,3611,2.0
3157,7,4924,3.5
3158,0,898,3.5
3159,7,2291,2.5
3160,3,3843,2.5
3161,5,2764,4.0
3162,8,3627,5.0
3163,3,3717,4.5
3164,5,281,3.5
3165,1,1600,3.0
3166,9,311,2.0
3167,4,203,4.0
3168,7,3621,3.5
3169,5,1321,2.5
3170,0,715,3.0
3171,9,2257,4.0
3172,6,3558,1.5
3173,9,4511,3.0
3174,1,1223,4.0
3175,3,3758,3.5
3176,6,1967,3.0
3177,6,3211,3.0
3178,4,2207,3.5
3179,3,2139,3.0
3180,5,140,3.0
3181,7,4296,4.0
3182,3,1259,3.0
3183,9,2470,4.0
3184,6,1729,3.0
3185,7,2163,5.0
3186,7,2475,3.5
3187,9,263,2.0
3188,3,3196,3.5
3189,3,1602,5.0
3190,7,3747,4.5
3191,4,5123,4.0
3192,5,4872,4.0
3193,7,4485,3.0
3194,6,5618,2.0
3195,1,94,4.5
3196,0,5556,4.0
3197,3,3044,3.5
3198,4,1106,4.0
3199,1,2502,2.0
3200,2,5688,5.0
3201,0,1972,3.5
3202,4,4267,4.0
3203,6,641,3.5
3204,7,4186,3.5
3205,7,410,4.0
3206,1,1242,4.0
3207,1,4098,2.5
3208,8,5038,3.0
3209,9,170,1.0
3210,1,1994,4.0
3211,9,3627,4.0
3212,7,5202,4.0
3213,7,3925,3.5
3214,1,3456,3.0
3215,7,3785,2.0
3216,6,5635,0.5
3217,1,326,3.0
3218,3,924,4.0
3219,6,1646,1.5
3220,3,1006,2.5
3221,6,1915,3.0
3222,8,2703,4.0
3223,3,4842,3.5
3224,5,3048,3.5
3225,2,6347,3.0
3226,0,2074,3.5
3227,5,5981,3.5
3228,8,531,4.0
3229,5,4305,2.5
3230,1,563,4.0
3231,6,1849,2.5
3232,1,2424,2.0
3233,0,2581,1.0
3234,6,3603,2.0
3235,1,2090,2.0
3236,9,4661,3.0
3237,6,2346,3.0
3238,8,6268,2.0
3239,5,6034,4.0
3240,7,6319,3.5
3241,8,5001,4.0
3242,1,1552,3.0
3243,9,1283,2.0
3244,2,1620,3.0
3245,6,5676,3.0
3246,7,691,3.5
3247,6,786,3.5
3248,9,2181,4.0
3249,2,3354,4.0
3250,2,5519,3.5
3251,8,2587,4.0
3252,9,83,4.0
3253,0,3772,3.0
3254,8,4395,4.0
3255,9,5285,3.5
3256,2,1107,4.0
3257,3,4834,3.5
3258,9,2959,2.0
3259,7,1513,3.0
3260,1,5535,2.5
3261,0,713,3.0
3262,6,1126,3.5
3263,6,2179,2.5
3264,7,2458,4.0
3265,4,338,3.5
3266,6,1183,2.5
3267,7,629,2.0
3268,2,3389,4.0
3269,6,4333,2.0
3270,3,1285,3.0
3271,3,6621,5.0
3272,6,6410,3.5
3273,6,4486,2.0
3274,6,5991,2.5
3275,9,3743,4.0
3276,1,6317,2.5
3277,9,819,5.0
3278,9,5912,2.0
3279,0,5753,4.5
3280,9,4436,4.0
3281,2,408,3.5
3282,0,2328,4.0
3283,7,1705,3.0
3284,5,2708,4.0
3285,8,164,3.0
3286,8,1405,4.0
3287,7,850,4.0
3288,5,5791,4.0
3289,1,1851,2.0
3290,9,4681,4.5
3291,9,70,3.0
3292,0,3369,3.5
3293,1,4427,2.0
3294,4,975,4.0
3295,8,5416,5.0
3296,6,5224,3.0
3297,2,3246,3.0
3298,7,4148,3.0
3299,6,3453,2.5
3300,8,4551,2.0
3301,5,2832,3.0
3302,5,2028,2.5
3303,8,569,5.0
3304,0,1408,4.0
3305,7,2376,3.0
3306,1,3398,2.5
3307,4,5943,2.5
3308,6,4578,2.0
3309,9,2618,5.0
3310,9,3927,3.0
3311,5,2800,3.0
3312,2,541,4.5
3313,2,868,5.0
3314,2,1013,5.0
3315,1,2358,4.0
3316,7,1217,2.0
3317,7,4626,3.5
3318,1,3339,5.0
3319,6,5823,2.5
3320,9,6451,4.0
3321,5,27,4.0
3322,7,1939,4.0
3323,9,2132,4.0
3324,1,5315,4.0
3325,9,3377,5.0
3326,1,3735,4.0
3327,8,6263,2.0
3328,9,2992,3.0
3329,9,6244,4.0
3330,8,4783,3.0
3331,8,5611,5.0
3332,2,5467,3.5
3333,7,3541,3.5
3334,3,5346,3.5
3335,8,2567,5.0
3336,2,5999,3.5
3337,2,4988,5.0
3338,9,5243,5.0
3339,3,988,2.5
3340,3,3340,2.0
3341,2,5611,3.5
3342,9,5133,4.0
3343,1,5934,3.5
3344,3,1919,2.0
3345,3,1304,3.0
3346,9,3127,2.0
3347,9,4357,2.5
3348,3,277,4.5
3349,6,5837,3.5
3350,6,1284,3.5
3351,5,1138,3.0
3352,1,5708,3.0
3353,9,247,3.0
3354,8,2332,4.0
3355,8,279,3.0
3356,6,4029,2.0
3357,9,5525,4.5
3358,7,4569,3.5
3359,7,1587,3.0
3360,9,953,4.0
3361,2,3353,4.0
3362,8,3090,4.0
3363,1,5698,2.5
3364,9,1746,4.0
3365,8,924,5.0
3366,4,3020,4.0
3367,9,1456,4.0
3368,7,1219,4.0
3369,6,917,2.5
3370,3,3633,3.5
3371,7,3338,3.5
3372,7,4119,4.0
3373,9,3394,2.0
3374,9,1778,4.0
3375,6,3008,1.5
3376,7,1649,2.5
3377,1,3703,2.0
3378,5,1933,3.5
3379,8,5250,5.0
3380,2,6150,5.0
3381,2,6613,3.5
3382,7,78,3.5
3383,8,5092,3.0
3384,3,5603,2.5
3385,4,168,4.0
3386,6,1098,2.5
3387,1,966,5.0
3388,9,2203,2.5
3389,6,5606,3.0
3390,7,1741,2.0
3391,7,3441,4.0
3392,9,3386,4.0
3393,5,5965,4.5
3394,9,4089,4.0
3395,5,2657,3.5
3396,0,717,3.0
3397,3,1485,3.5
3398,6,5510,1.0
3399,3,2595,2.0
3400,7,4169,3.5
3401,4,3517,3.5
3402,5,1318,2.0
3403,8,1763,4.0
3404,9,4595,3.0
3405,6,5608,2.0
3406,5,5671,3.5
3407,3,5645,2.5
3408,9,6336,4.0
3409,5,5751,1.5
3410,3,3341,3.0
3411,9,1204,3.0
3412,7,644,4.0
3413,6,5678,2.0
3414,6,1172,3.0
3415,6,3988,2.5
3416,1,2482,4.0
3417,6,1085,3.0
3418,6,2582,1.0
3419,5,950,4.0
3420,2,3308,4.0
3421,6,1136,2.5
3422,5,3114,3.0
3423,7,2348,4.5
3424,1,6659,3.0
3425,7,4642,2.5
3426,4,471,3.0
3427,1,2525,4.0
3428,8,4092,2.0
3429,4,6344,4.0
3430,1,2998,2.0
3431,9,6163,4.0
3432,1,6318,2.0
3433,5,4062,1.5
3434,5,505,3.5
3435,9,808,4.0
3436,1,5155,1.5
3437,5,5433,4.5
3438,8,4077,3.0
3439,6,4505,5.0
3440,7,5980,4.0
3441,9,4085,3.0
3442,3,6146,4.0
3443,0,772,5.0
3444,3,454,3.5
3445,8,350,5.0
3446,6,190,1.0
3447,6,893,3.5
3448,1,1087,2.0
3449,7,899,4.0
3450,3,4,4.0
3451,3,6312,2.0
3452,2,4395,2.5
3453,5,2152,3.5
3454,5,3865,3.5
3455,0,1417,3.5
3456,6,1852,3.0
3457,9,1866,2.0
3458,9,3941,4.0
3459,5,1658,4.0
3460,8,726,3.0
3461,3,1023,2.5
3462,3,1874,2.5
3463,3,5302,2.0
3464,3,2793,3.0
3465,2,6468,3.5
3466,8,6537,4.5
3467,5,2156,2.0
3468,7,4590,3.0
3469,0,725,3.0
3470,3,77,3.5
3471,6,2615,3.0
3472,1,98,3.0
3473,9,3022,3.5
3474,2,6163,4.0
3475,6,350,3.0
3476,9,4781,4.0
3477,3,866,4.5
3478,1,462,3.0
3479,7,2573,3.5
3480,4,5503,3.5
3481,1,2670,2.0
3482,8,467,4.0
3483,0,1101,3.5
3484,7,4110,3.5
3485,7,3563,3.0
3486,9,4199,2.0
3487,9,4293,3.0
3488,8,247,3.0
3489,9,3182,3.0
3490,9,839,3.0
3491,5,1473,3.5
3492,1,1733,3.0
3493,1,5083,2.5
3494,6,1037,0.5
3495,6,3416,2.5
3496,0,1448,2.0
3497,9,1329,3.0
3498,2,2994,4.5
3499,7,4955,3.0
3500,0,636,3.0
3501,5,939,2.5
3502,6,548,5.0
3503,9,137,2.0
3504,9,4683,3.0
3505,9,6184,2.5
3506,1,2692,1.5
3507,6,2121,2.5
3508,3,503,3.0
3509,5,3702,3.0
3510,1,6075,3.0
3511,6,175,3.0
3512,6,2616,3.0
3513,2,290,5.0
3514,2,6268,3.0
3515,2,645,3.5
3516,2,3679,4.5
3517,1,599,4.0
3518,9,4100,4.0
3519,3,996,2.5
3520,5,1513,2.0
3521,6,1832,2.5
3522,2,6164,4.0
3523,2,5782,3.0
3524,7,4593,2.5
3525,7,1616,4.0
3526,2,4932,4.0
3527,4,3646,4.0
3528,6,5146,2.0
3529,8,4420,3.0
3530,9,2630,3.0
3531,6,2040,5.0
3532,1,725,2.0
3533,6,4293,1.5
3534,7,2735,3.0
3535,9,6350,4.5
3536,7,2101,1.0
3537,7,5227,3.5
3538,8,4343,3.0
3539,7,3471,3.5
3540,6,799,3.5
3541,7,1966,5.0
3542,6,3163,3.0
3543,1,2072,4.0
3544,6,1473,1.0
3545,3,1525,2.5
3546,8,731,4.0
3547,5,2573,4.0
3548,7,2302,3.5
3549,7,5873,4.0
3550,7,1496,3.0
3551,9,2958,3.0
3552,9,4307,3.5
3553,2,740,5.0
3554,6,2427,2.5
3555,0,6316,4.0
3556,2,6457,4.0
3557,1,2910,4.0
3558,1,6122,2.5
3559,3,2804,3.0
3560,9,4007,4.0
3561,1,160,2.0
3562,4,2953,4.0
3563,9,4104,3.5
3564,3,3438,1.5
3565,3,483,2.5
3566,1,6568,3.0
3567,7,571,2.0
3568,4,1648,4.0
3569,0,1013,4.0
3570,2,6086,3.0
3571,9,6083,2.5
3572,9,3527,2.0
3573,9,991,3.0
3574,0,896,3.5
3575,4,4866,2.5
3576,6,2619,4.5
3577,8,921,5.0
3578,7,1094,4.0
3579,9,3519,4.0
3580,7,778,4.0
3581,6,2897,2.0
3582,3,1156,3.0
3583,0,1453,3.0
3584,9,420,2.0
3585,9,2169,4.0
3586,8,1392,5.0
3587,3,6552,5.0
3588,9,6284,4.0
3589,1,4563,3.0
3590,2,5321,3.0
3591,0,1824,2.0
3592,8,5753,5.0
3593,0,415,4.0
3594,7,5400,4.0
3595,8,3530,4.0
3596,6,3333,2.5
3597,6,3390,2.5
3598,9,823,2.0
3599,1,6410,4.0
3600,3,724,2.5
3601,1,4686,4.5
3602,7,2503,4.0
3603,6,5573,2.0
3604,7,2952,1.0
3605,5,650,3.5
3606,9,1493,2.0
3607,5,2262,2.0
3608,3,913,2.0
3609,9,2191,3.0
3610,2,1111,3.5
3611,1,4025,4.0
3612,8,493,3.0
3613,6,4832,4.0
3614,4,16,4.0
3615,8,4501,4.0
3616,9,3937,2.0
3617,3,848,3.5
3618,6,352,2.0
3619,1,4306,1.5
3620,6,2170,2.0
3621,6,1987,3.0
3622,3,732,2.5
3623,1,3819,0.5
3624,7,4633,3.5
3625,6,5251,1.5
3626,4,76,4.0
3627,6,258,2.5
3628,1,544,4.0
3629,6,2021,2.5
3630,7,3148,2.0
3631,1,6502,4.0
3632,9,4200,2.5
3633,5,959,3.0
3634,2,922,4.5
3635,0,1823,2.0
3636,6,1703,1.5
3637,1,5430,1.5
3638,9,2593,3.0
3639,1,3086,3.5
3640,4,6277,1.0
3641,7,1343,3.5
3642,6,328,1.5
3643,0,10,2.0
3644,0,1478,3.0
3645,7,1222,4.0
3646,1,1308,3.0
3647,9,5733,4.0
3648,8,1194,5.0
3649,6,862,4.5
3650,9,3164,3.0
3651,7,6295,4.0
3652,5,848,3.0
3653,0,3286,3.0
3654,9,185,3.5
3655,2,4356,3.0
3656,2,6237,4.5
3657,6,6110,3.5
3658,5,5410,3.0
3659,1,2139,2.0
3660,5,6624,2.5
3661,8,601,3.0
3662,0,2060,4.0
3663,7,672,4.0
3664,1,2471,3.0
3665,3,3665,4.5
3666,8,5674,4.0
3667,1,4068,2.5
3668,1,2874,1.5
3669,8,3941,5.0
3670,5,2841,4.0
3671,1,2529,1.0
3672,4,3891,4.0
3673,9,3422,3.0
3674,6,5041,3.5
3675,0,2190,3.5
3676,1,5151,4.0
3677,6,4055,2.5
3678,6,4480,3.0
3679,7,913,4.0
3680,6,1666,1.5
3681,1,2504,2.0
3682,4,930,4.0
3683,6,5755,2.0
3684,7,909,3.0
3685,8,2592,5.0
3686,8,5334,2.0
3687,1,579,3.0
3688,9,2883,2.0
3689,7,4996,4.0
3690,9,1187,5.0
3691,5,88,4.5
3692,1,1806,3.0
3693,8,5215,5.0
3694,5,160,4.0
3695,5,860,4.0
3696,7,4639,3.5
3697,0,43,2.0
3698,5,2324,3.0
3699,6,6187,4.0
3700,7,4676,3.5
3701,9,939,3.0
3702,6,2463,4.5
3703,2,2730,3.0
3704,1,1294,4.0
3705,4,4653,3.5
3706,6,870,4.5
3707,9,4214,4.0
3708,6,5808,3.0
3709,5,4941,2.5
3710,7,6487,3.0
3711,5,2521,3.5
3712,5,2356,3.5
3713,6,4592,2.0
3714,8,5023,3.0
3715,6,848,3.5
3716,7,2216,3.0
3717,7,1644,2.0
3718,7,2929,4.5
3719,6,2373,3.0
3720,6,4033,1.0
3721,2,849,4.5
3722,1,1772,4.0
3723,9,2553,3.0
3724,4,5285,4.5
3725,1,1121,4.0
3726,2,3076,3.5
3727,0,803,4.0
3728,7,851,4.0
3729,7,3545,4.0
3730,7,4507,3.5
3731,3,4411,3.0
3732,9,2714,3.0
3733,5,5551,3.0
3734,7,942,4.0
3735,0,893,4.0
3736,2,4556,3.5
3737,5,1988,3.5
3738,3,6126,3.5
3739,9,3839,2.0
3740,7,6451,3.0
3741,6,1336,2.0
3742,3,2966,2.5
3743,9,1770,4.0
3744,5,4899,3.5
3745,6,2052,2.5
3746,4,785,4.0
3747,6,4596,4.0
3748,1,3017,0.5
3749,2,5570,5.0
3750,8,2810,4.0
3751,6,519,2.5
3752,7,2941,4.0
3753,6,965,2.5
3754,8,907,5.0
3755,2,5433,4.5
3756,7,5073,4.0
3757,6,233,2.5
3758,3,2058,3.5
3759,2,3729,4.5
3760,6,914,2.5
3761,6,1173,1.5
3762,6,3161,1.5
3763,6,2104,5.0
3764,3,3026,3.0
3765,6,5277,2.5
3766,6,4952,2.5
3767,6,2573,3.0
3768,5,2339,2.5
3769,9,4110,5.0
3770,9,2984,4.0
3771,1,2025,3.0
3772,4,5964,2.5
3773,6,2118,3.5
3774,3,1333,3.0
3775,6,5572,3.0
3776,8,5768,2.0
3777,6,701,3.5
3778,2,3530,2.5
3779,7,2722,3.5
3780,0,1499,3.0
3781,2,3451,4.0
3782,9,1799,4.0
3783,1,5571,1.0
3784,6,3570,2.0
3785,5,1013,3.5
3786,1,473,4.0
3787,7,373,3.0
3788,9,1662,5.0
3789,2,579,4.5
3790,7,4115,3.5
3791,6,244,1.5
3792,3,5254,3.5
3793,8,3037,4.0
3794,7,2374,3.5
3795,6,4879,3.5
3796,0,1372,3.5
3797,6,3364,0.5
3798,5,2543,2.0
3799,6,4881,3.0
3800,7,5196,4.0
3801,6,359,1.5
3802,2,4342,3.5
3803,2,5832,3.5
3804,5,4386,3.5
3805,2,4306,1.5
3806,9,924,4.0
3807,1,3491,3.0
3808,4,1151,4.0
3809,9,573,3.0
3810,8,2666,3.0
3811,8,3997,3.0
3812,6,879,4.0
3813,1,4788,3.0
3814,1,3966,2.5
3815,1,5057,2.0
3816,6,4699,3.0
3817,3,6271,4.0
3818,7,2473,3.0
3819,5,2336,3.5
3820,7,2737,4.5
3821,1,4472,2.5
3822,4,606,4.0
3823,7,3585,3.0
3824,7,1781,3.0
3825,2,2354,4.0
3826,2,4605,3.0
3827,1,2208,3.0
3828,0,2853,3.0
3829,2,5721,3.5
3830,5,1037,3.5
3831,9,426,4.5
3832,6,2763,1.5
3833,3,44,3.0
3834,9,5358,3.5
3835,7,44,4.0
3836,6,2833,2.0
3837,9,6080,3.0
3838,7,4350,3.5
3839,6,263,2.0
3840,3,252,3.5
3841,8,680,4.0
3842,9,4009,2.5
3843,7,926,3.5
3844,0,2587,3.0
3845,0,3675,4.0
3846,4,159,3.5
3847,0,209,2.0
3848,5,5288,2.5
3849,6,3471,2.5
3850,9,1220,4.0
3851,7,237,5.0
3852,4,897,3.5
3853,6,295,1.5
3854,9,903,5.0
3855,5,2386,3.0
3856,5,705,2.0
3857,4,1756,4.0
3858,0,1997,4.0
3859,4,2871,2.5
3860,6,2033,3.5
3861,3,2304,2.5
3862,5,5527,3.5
3863,7,3051,3.0
3864,6,4425,1.5
3865,4,1725,3.0
3866,5,3534,3.0
3867,7,4864,4.0
3868,1,1445,3.0
3869,3,2345,2.5
3870,5,2041,3.5
3871,9,1001,4.0
3872,0,2521,4.0
3873,9,3524,3.0
3874,5,6246,3.5
3875,0,511,3.0
3876,0,719,2.0
3877,6,90,5.0
3878,8,4160,3.0
3879,7,4679,4.0
3880,6,6592,3.0
3881,5,1104,3.5
3882,8,4541,5.0
3883,9,714,2.0
3884,9,5938,3.0
3885,1,4077,2.0
3886,9,3766,2.0
3887,6,537,3.5
3888,2,3158,2.5
3889,8,4176,3.0
3890,1,1027,2.0
3891,4,4230,2.0
3892,6,5534,1.5
3893,6,1786,2.5
3894,1,550,3.0
3895,1,566,3.0
3896,9,3244,2.0
3897,9,3366,2.5
3898,6,1397,1.5
3899,9,2395,4.0
3900,0,4217,3.5
3901,3,3859,3.5
3902,8,309,3.0
3903,6,3225,2.0
3904,9,20,3.0
3905,2,430,3.5
3906,7,1195,3.5
3907,1,5162,3.5
3908,1,5281,3.5
3909,4,971,4.0
3910,6,6465,3.0
3911,7,1868,4.0
3912,7,224,4.0
3913,5,3179,3.5
3914,6,451,2.0
3915,1,6226,3.0
3916,7,878,4.0
3917,7,4108,3.5
3918,1,2818,4.0
3919,9,1933,5.0
3920,4,1158,2.5
3921,6,4036,4.0
3922,0,2252,3.0
3923,9,1408,4.0
3924,1,4234,3.0
3925,6,1726,2.5
3926,6,3646,2.5
3927,3,3555,4.0
3928,3,3565,4.0
3929,3,4062,3.0
3930,9,1961,4.0
3931,7,381,5.0
3932,8,951,4.0
3933,3,460,4.5
3934,1,3746,4.0
3935,8,1943,3.0
3936,2,6311,4.5
3937,6,4657,2.5
3938,9,520,4.0
3939,6,5195,4.0
3940,6,4910,2.5
3941,9,4,3.0
3942,1,6056,2.5
3943,0,59,3.0
3944,6,5950,3.0
3945,7,2082,3.5
3946,5,5297,3.5
3947,8,1894,5.0
3948,7,467,4.0
3949,8,268,2.0
3950,7,2993,4.0
3951,9,1530,5.0
3952,2,178,3.5
3953,5,4250,3.0
3954,9,4083,3.5
3955,8,6590,5.0
3956,1,5491,0.5
3957,0,2499,3.0
3958,3,1087,3.0
3959,7,3446,3.5
3960,9,2712,4.0
3961,9,6381,3.0
3962,7,5067,3.5
3963,7,1147,4.0
3964,5,966,3.5
3965,3,2152,3.5
3966,1,5661,1.5
3967,6,1314,2.5
3968,8,5967,2.5
3969,5,3222,3.5
3970,7,2548,4.0
3971,7,3811,2.0
3972,7,1417,3.0
3973,7,2085,4.0
3974,9,3701,4.0
3975,8,980,4.0
3976,7,671,3.5
3977,9,1196,3.0
3978,2,3058,3.0
3979,7,2866,2.0
3980,6,5594,3.0
3981,2,848,5.0
3982,5,5596,3.5
3983,9,2350,4.0
3984,9,15,4.0
3985,4,869,4.0
3986,5,3837,2.0
3987,5,1339,3.5
3988,9,2357,4.0
3989,1,2924,2.0
3990,0,2166,3.0
3991,3,3251,2.0
3992,6,3399,3.0
3993,6,5636,2.0
3994,7,2357,4.0
3995,7,3715,3.0
3996,2,4969,3.5
3997,6,2479,2.5
3998,8,2645,3.0
3999,0,196,3.0
4000,2,4327,3.5
4001,7,4599,1.5
4002,1,4202,4.0
4003,3,1154,3.5
4004,8,6294,5.0
4005,7,1556,3.0
4006,6,1639,1.0
4007,1,2768,4.0
4008,6,5053,2.5
4009,6,6284,3.0
4010,3,2630,3.0
4011,7,1948,4.5
4012,7,531,4.5
4013,7,5297,2.0
4014,9,107,4.0
4015,6,5850,1.5
4016,1,2144,3.0
4017,1,455,3.0
4018,9,2527,3.0
4019,9,5762,3.5
4020,0,892,3.0
4021,7,354,2.0
4022,7,3392,3.5
4023,5,456,4.0
4024,1,3684,3.0
4025,3,1947,3.0
4026,2,5035,4.0
4027,4,4011,3.5
4028,1,6016,3.5
4029,6,1648,2.5
4030,1,1089,1.5
4031,1,1369,5.0
4032,1,2630,3.0
4033,7,5138,3.0
4034,0,2643,1.0
4035,9,3704,4.0
4036,0,3502,3.0
4037,1,724,4.0
4038,6,6062,2.5
4039,6,857,5.0
4040,8,507,4.0
4041,3,1779,3.0
4042,8,749,4.0
4043,7,3359,4.0
4044,8,2238,4.0
4045,5,2486,2.5
4046,1,5412,3.0
4047,2,2637,4.0
4048,6,2625,2.5
4049,3,6452,2.5
4050,7,1098,1.0
4051,2,1989,1.0
4052,5,6298,3.0
4053,7,452,2.0
4054,4,852,3.0
4055,4,1405,2.5
4056,5,2004,2.5
4057,6,791,2.5
4058,8,4425,3.5
4059,7,589,2.0
4060,8,6273,4.0
4061,1,1951,1.5
4062,9,6499,4.0
4063,4,3024,3.0
4064,4,5531,2.5
4065,8,4815,4.0
4066,1,3947,2.0
4067,5,2047,3.5
4068,1,235,3.0
4069,9,6316,4.0
4070,9,551,2.0
4071,1,4898,3.0
4072,7,958,2.0
4073,0,4686,4.0
4074,7,900,4.5
4075,5,5098,3.5
4076,1,2324,3.5
4077,0,3459,4.0
4078,2,811,3.5
4079,6,5035,2.5
4080,8,5203,3.0
4081,2,42,5.0
4082,8,2429,3.0
4083,6,7,1.5
4084,9,4115,3.0
4085,7,99,3.5
4086,3,453,2.0
4087,4,5744,4.0
4088,9,2048,5.0
4089,7,627,4.0
4090,1,1011,4.0
4091,2,5871,3.5
4092,4,942,4.5
4093,9,4676,3.5
4094,7,82,2.0
4095,0,809,2.0
4096,3,5813,3.0
4097,7,695,3.5
4098,6,2211,2.5
4099,5,5904,4.0
4100,2,3979,3.0
4101,4,4234,2.5
4102,3,1136,3.0
4103,0,4016,3.5
4104,7,903,3.0
4105,6,4778,3.0
4106,9,2744,4.0
4107,2,651,4.0
4108,3,4777,4.5
4109,5,2123,3.5
4110,1,1377,3.0
4111,6,3283,2.5
4112,9,3672,3.5
4113,1,1268,2.0
4114,2,2810,4.5
4115,2,3441,4.0
4116,9,3078,2.5
4117,9,5127,4.5
4118,5,427,2.0
4119,6,304,2.0
4120,5,5339,3.5
4121,3,779,3.5
4122,1,1725,3.0
4123,3,968,3.0
4124,2,2521,4.0
4125,7,345,5.0
4126,9,6090,1.5
4127,6,1601,2.5
4128,8,292,3.0
