userId,movieId,rating
610,56620,3.0
274,3861,3.5
610,2000,5.0
606,1092,3.5
288,2640,3.5
414,55250,2.5
599,6662,3.0
606,3967,4.5
599,161,3.5
474,1374,4.0
474,6881,4.5
68,50658,4.0
414,7375,2.0
474,1101,3.5
610,39381,4.0
448,101,3.5
474,26791,1.5
599,329,4.0
68,2803,3.0
474,6660,3.5
414,33725,2.0
288,72998,4.0
610,42738,2.5
414,4102,3.0
68,2950,3.5
274,8810,2.0
599,4063,2.0
474,1982,3.5
448,96448,1.5
414,5444,4.0
474,1642,1.5
68,3824,2.0
606,48780,4.0
606,4262,4.0
448,84950,2.5
448,5779,2.0
599,143245,3.0
599,26870,2.5
274,71057,3.5
274,253,4.5
68,3825,3.5
380,48518,3.0
606,905,5.0
474,41997,4.0
474,5015,4.0
448,112818,2.0
448,39444,3.0
288,912,4.0
68,58295,3.5
474,3365,3.5
474,5685,4.5
599,2418,2.0
610,103688,4.0
288,6373,3.0
414,3952,4.0
414,5896,4.0
474,11,2.5
474,1569,4.0
68,2248,3.0
448,596,4.0
288,52319,4.5
474,6609,3.5
448,80126,2.5
68,48385,1.0
599,7844,3.0
380,7439,4.0
288,2090,3.0
68,3882,4.5
288,3793,3.5
380,2687,5.0
610,103810,3.0
599,203,2.5
474,3211,4.0
414,6565,4.0
599,1439,1.0
610,32011,2.5
448,2803,3.0
68,4019,4.0
599,3385,1.5
414,4010,3.0
599,7481,3.5
448,119155,2.5
599,3763,3.0
380,7161,3.0
414,58806,3.0
274,2683,4.0
380,163,5.0
414,61160,2.0
474,3949,4.0
380,97785,3.0
610,3328,5.0
68,4308,1.5
288,1356,4.5
68,31696,3.5
380,2991,4.0
274,886,3.0
414,4372,4.0
474,41863,3.5
610,5128,2.0
599,784,2.0
448,2369,3.0
599,42632,3.0
606,2005,2.5
474,1977,1.5
414,7458,4.0
448,60756,3.0
474,2952,4.0
288,2316,2.0
474,4327,3.5
599,7028,4.0
606,3160,4.0
380,7376,4.0
606,943,4.0
474,2822,2.5
414,4247,2.0
448,1291,4.0
414,710,2.0
610,109187,3.5
414,2083,4.0
599,2074,3.0
380,3986,3.0
68,2355,3.0
610,2288,5.0
380,91974,4.0
68,112852,4.5
448,5528,4.0
380,4306,5.0
448,6564,1.5
599,1779,2.5
474,1893,4.5
414,1620,3.0
474,7061,4.0
606,27255,3.5
414,1821,3.0
414,1037,3.0
474,959,3.5
599,3259,3.0
606,7082,4.0
414,34150,2.5
606,3812,4.0
474,3093,3.0
288,2412,1.0
599,2445,2.0
414,66509,3.5
68,5,2.0
414,6617,3.5
414,4890,4.0
288,3054,2.0
610,82366,4.5
606,3295,4.0
610,27480,4.5
606,1201,4.0
68,35836,4.5
414,1883,3.0
474,1068,3.5
68,81784,4.0
599,57640,3.5
474,52,4.0
448,73323,3.5
380,2018,3.0
414,5636,2.0
610,60037,2.5
610,133802,4.0
474,7139,4.0
474,852,2.0
599,41627,3.5
474,6620,4.5
448,96114,2.0
474,2137,3.0
474,2710,4.0
274,4748,3.0
414,2700,4.0
448,98296,1.5
380,1282,3.0
414,1812,4.0
448,2269,3.0
610,55247,3.5
274,53468,3.0
606,6238,4.0
474,5231,3.5
274,1258,4.5
599,27008,1.0
448,4388,2.0
414,216,3.0
610,60072,2.0
599,2253,2.5
68,5049,2.0
414,8644,3.5
599,32058,2.0
474,5377,5.0
610,66509,3.5
606,8035,3.5
599,163809,2.5
274,2793,3.0
274,56805,3.0
288,1584,4.0
68,7566,4.0
599,1257,2.0
288,3578,2.0
474,6898,3.5
606,4395,4.0
448,6663,3.0
610,89745,5.0
474,5693,3.5
448,56174,3.0
288,34072,3.5
474,5995,4.5
68,3396,3.5
288,3916,3.5
599,3709,2.0
599,6035,2.5
474,56607,3.5
599,119218,2.5
606,596,3.0
610,109968,5.0
68,58107,2.5
380,4018,3.0
414,40826,2.5
610,5254,4.0
274,45672,2.5
599,1375,3.0
599,2171,2.5
606,2797,3.0
414,39449,2.0
474,1265,3.0
448,673,3.0
474,7171,3.0
414,1276,5.0
474,42740,3.5
599,89753,3.0
288,2966,3.5
68,350,3.5
288,765,2.0
68,1032,2.5
474,1172,3.0
610,3896,4.5
380,48982,5.0
474,1091,2.0
414,2867,3.0
599,5577,3.0
448,104841,4.0
414,31221,2.5
599,46367,2.0
610,4467,4.5
380,1208,4.0
474,3384,4.0
610,5464,3.5
288,59369,4.0
610,152077,4.0
380,104,3.0
474,308,4.0
274,80139,3.0
414,31685,3.5
599,2339,1.5
414,112183,4.0
474,4929,2.0
474,1933,3.0
414,3968,3.0
448,2617,2.0
414,3181,4.0
68,4878,2.5
274,1584,2.5
274,2490,4.0
606,1186,4.0
448,157340,2.5
448,5673,1.5
414,2320,2.5
274,4874,1.0
380,3717,3.0
599,3861,1.5
610,45210,4.0
474,30898,3.5
380,2722,4.0
380,33834,5.0
599,4327,3.0
606,2269,3.5
380,546,3.0
274,26492,4.0
606,953,4.0
610,3300,4.0
599,7704,2.0
606,2291,4.0
414,66934,4.0
599,5308,3.5
68,56775,2.5
606,665,4.5
448,3948,4.0
414,553,4.0
68,590,4.0
448,720,4.0
274,367,4.0
414,4334,4.0
606,2445,3.0
414,5128,3.0
599,1777,2.5
274,1604,3.0
274,5349,3.0
610,5294,4.0
599,116799,3.0
599,207,2.5
288,2863,3.0
380,48304,4.0
599,26344,3.0
414,45928,3.0
414,1173,3.0
68,2268,4.0
448,4010,4.0
68,77561,4.0
414,5471,2.0
606,475,4.0
606,5712,3.5
274,1228,3.5
68,1049,3.5
288,420,2.0
414,4848,4.0
599,53022,3.0
288,266,3.0
599,3396,3.5
599,3174,3.5
414,3000,5.0
610,91658,4.0
606,41285,4.0
380,70361,3.0
474,8949,4.0
380,631,4.0
599,180297,3.0
414,4014,4.0
448,112852,3.5
599,2006,3.0
599,46970,2.5
474,50274,3.0
474,3724,3.5
274,2028,4.0
610,4848,5.0
448,34048,3.0
448,2124,3.0
474,8591,3.5
414,68157,4.0
68,47,4.0
68,6873,2.5
599,276,3.0
414,662,2.0
288,3998,3.0
599,1748,2.5
448,114074,3.0
599,367,3.0
474,480,4.5
68,106487,4.0
599,62336,3.0
414,5247,3.0
414,6773,4.5
474,1197,4.5
610,92391,3.5
414,2791,4.0
414,3262,3.0
474,4980,4.0
274,1347,3.5
606,915,4.5
448,132796,1.5
288,3994,4.5
274,1241,3.5
474,7092,3.5
414,49649,1.5
414,1831,1.0
474,2915,2.0
448,8972,2.0
448,2985,4.5
414,4351,4.0
599,95965,4.0
448,2881,4.0
274,3968,3.5
448,12,2.0
448,8807,3.0
448,102033,3.0
610,34048,4.0
610,48774,5.0
414,2915,4.0
610,48678,3.0
606,2212,4.0
606,4367,2.0
380,1036,5.0
599,4127,1.5
474,535,4.0
606,1343,3.5
288,8910,4.0
448,94266,2.5
474,7297,3.5
610,2985,5.0
68,912,4.5
274,79274,3.5
274,3593,2.0
474,5475,3.5
599,106920,3.0
610,147657,4.0
288,8949,4.5
474,7810,3.0
606,3310,5.0
599,71304,3.0
68,4876,2.5
599,832,2.5
380,1588,3.0
474,4623,2.0
474,8827,4.0
414,1513,3.0
380,147374,3.0
599,4957,2.0
448,98243,2.5
414,6003,3.5
599,5673,3.5
414,4818,2.0
274,38992,3.5
380,55553,3.0
380,45722,5.0
599,4062,1.5
414,904,5.0
610,2076,5.0
274,5810,3.5
474,4754,4.0
414,886,3.0
610,2328,3.0
474,1663,3.0
599,3937,1.5
606,2431,3.5
288,5957,3.0
610,73017,3.5
414,5685,4.0
599,4848,4.5
599,4034,2.0
414,700,4.0
414,79592,4.0
414,3210,4.0
68,2194,3.5
274,2403,3.5
274,2420,3.0
606,68872,4.0
610,112556,4.0
610,33158,1.5
599,195,1.5
274,55721,4.5
606,6031,3.0
414,595,3.0
610,87520,2.5
380,91542,2.0
414,2542,5.0
599,355,1.0
599,5678,2.5
599,3740,4.0
610,1200,5.0
474,1466,4.0
414,151,5.0
274,27822,1.0
414,5477,3.0
448,130450,1.5
274,3969,3.5
599,57,2.5
414,37240,4.0
448,59369,2.5
599,91094,2.0
606,51086,2.5
414,8970,4.0
610,54785,3.0
448,96530,2.5
610,7007,4.5
414,4233,2.0
288,4238,2.0
606,26242,3.5
474,8382,2.5
414,173197,4.5
414,990,2.0
606,2455,4.0
380,1223,5.0
414,2072,3.0
610,2762,4.5
414,3060,4.0
610,4022,3.5
288,1527,4.0
414,414,2.0
414,8636,4.5
68,2396,3.5
610,785,4.0
380,1876,3.0
599,161044,3.0
606,6376,4.5
599,95519,4.0
288,34323,3.5
414,4990,2.5
448,3633,3.5
414,2908,4.0
610,52283,2.0
448,1221,5.0
610,51935,3.0
610,5617,4.0
448,4291,2.0
599,26729,3.5
68,3653,3.0
474,4293,1.0
599,2470,3.5
610,5833,5.0
414,497,5.0
414,89804,4.0
610,106918,4.0
606,7767,5.0
474,6124,2.0
599,5131,2.0
610,7657,4.0
448,1784,4.0
68,1101,3.5
474,2866,3.5
448,3744,1.5
68,344,2.5
610,58998,4.0
474,7050,3.5
474,7078,2.5
274,3646,2.5
474,6710,3.5
599,40614,2.5
414,2581,3.0
414,2877,4.0
599,4734,2.5
274,4732,1.5
474,5012,4.0
599,1580,3.0
599,4993,4.0
599,4621,3.0
606,48638,3.5
68,2431,3.5
380,34,4.0
606,45447,2.5
414,5577,5.0
448,140525,1.5
414,5346,1.0
448,60069,2.5
414,2085,4.0
448,50601,1.5
599,858,4.0
288,3959,3.0
599,8917,3.0
448,780,3.0
606,32587,4.0
414,4167,4.5
288,33493,4.5
274,8666,2.0
448,1747,2.0
414,357,4.0
414,316,3.0
288,59315,4.0
610,41997,3.5
68,5481,2.5
414,5955,3.5
448,7132,5.0
606,6436,3.0
274,3717,3.5
380,4344,3.0
414,742,1.0
414,7162,4.0
448,139052,2.0
380,4990,3.0
599,5597,2.5
606,8154,4.0
448,471,4.0
274,4373,2.0
414,2763,2.0
610,5630,4.0
474,8360,4.0
274,60538,3.5
68,139385,3.0
599,69122,3.0
599,38095,3.5
288,7380,3.0
380,5991,4.0
606,4424,4.0
599,4874,2.5
474,6890,4.0
288,2142,3.0
414,8360,4.0
599,4936,2.0
274,3081,4.0
274,27674,4.0
68,106782,3.0
414,6141,3.0
414,160438,2.5
414,327,3.0
380,3175,5.0
610,1245,5.0
288,362,3.0
610,67087,4.0
414,1882,3.0
448,3968,3.0
599,1459,1.5
448,79091,3.0
474,3102,3.5
380,1610,4.0
414,3946,3.0
380,166946,4.0
68,8907,2.5
274,2114,3.5
448,39183,3.0
288,8880,4.0
599,2058,3.0
414,30707,4.5
448,90738,1.5
414,53519,3.5
414,3977,4.0
599,90945,3.0
414,2076,4.0
414,54272,4.0
610,4902,4.0
599,1703,2.0
606,5878,4.0
474,3079,3.0
474,648,3.5
414,3005,1.0
448,2947,4.5
606,1735,3.5
610,5146,3.5
380,3784,3.0
599,4011,3.0
274,79293,3.5
599,53450,1.5
474,47,4.0
606,1088,3.0
610,104243,3.5
274,4022,3.0
474,3052,4.0
68,4025,4.0
474,3258,2.5
606,579,3.0
474,3098,3.5
414,1726,2.0
610,122882,5.0
610,3752,3.5
288,2152,2.0
474,4638,2.0
474,2583,4.0
599,7041,2.5
599,5816,3.0
274,3156,3.0
599,7005,1.5
599,1387,3.5
474,26422,3.0
414,1801,2.0
474,43460,3.0
610,5989,3.5
274,69784,4.0
474,2550,4.0
474,951,4.5
448,8949,4.0
414,42,2.0
68,3438,3.5
599,1573,3.5
288,2734,3.5
474,6063,2.5
448,7706,4.5
448,74916,2.0
288,2454,3.0
474,356,3.0
599,1721,3.0
288,54995,4.5
414,432,2.0
599,2803,2.0
414,33495,2.5
599,4470,2.0
68,57640,3.5
274,53000,4.0
474,2929,3.5
274,1573,4.0
599,5152,2.0
474,6584,3.0
288,4121,3.0
68,6155,5.0
380,5690,4.0
474,1219,4.5
414,1870,3.0
414,2109,3.0
414,33838,3.5
68,2329,2.5
599,1599,1.0
448,152083,3.0
288,34532,2.5
414,7169,3.0
448,142448,3.0
599,466,3.5
68,553,3.0
606,6863,3.0
474,1252,4.0
474,6773,3.5
448,1028,5.0
610,1573,3.5
606,1542,4.5
68,379,3.0
610,130050,3.0
610,52644,3.5
606,5433,3.0
380,63433,4.0
274,7360,4.0
68,48516,3.5
274,7366,2.5
474,4921,3.5
606,454,3.0
414,41569,4.0
606,6789,4.0
274,33158,2.0
599,3201,4.0
474,6985,4.5
610,50794,3.0
474,5812,4.5
474,5899,3.0
599,3972,3.0
414,4519,2.0
414,5524,3.0
380,55232,3.0
380,965,4.0
610,54372,3.5
68,5308,3.5
474,1188,5.0
414,1032,4.0
606,2858,4.5
414,56921,3.5
610,158721,3.5
606,3246,4.0
610,97938,4.0
414,1909,3.0
599,23,1.0
448,6424,1.0
68,74458,3.0
474,913,4.0
599,6890,3.0
599,26159,3.5
610,79501,4.0
288,2336,3.0
380,7846,3.5
474,1485,3.0
274,2078,3.0
288,2174,3.5
414,5424,3.0
380,1653,4.0
68,5312,2.5
599,8369,2.0
610,5902,4.0
599,415,1.5
474,1059,4.5
274,56152,3.0
599,1226,3.0
599,477,2.0
448,2380,2.0
606,2243,4.0
288,838,3.0
599,3016,2.0
414,4115,2.0
448,4011,4.0
380,5445,4.0
288,2095,3.5
448,91535,2.0
288,3543,3.0
414,97304,4.0
610,128838,3.5
414,2628,4.0
599,414,2.0
274,5804,2.5
599,74668,3.5
448,136778,2.0
606,6791,4.5
68,1476,3.0
448,80693,4.5
414,2979,3.0
414,6538,4.0
414,44694,3.5
448,4168,3.0
448,104760,1.0
274,4247,3.0
288,500,3.0
68,166528,4.5
68,6365,4.0
474,1283,3.5
68,1438,3.0
599,95163,3.5
414,33646,2.5
68,5952,4.0
606,6591,4.0
474,5755,2.0
606,1090,4.0
448,3168,4.0
448,367,3.0
274,61250,2.0
274,54286,3.0
274,68954,3.5
474,2947,3.0
599,6157,2.5
610,97921,4.5
610,77561,3.5
610,80489,4.0
380,3483,4.0
414,8833,3.5
68,368,4.0
610,38095,5.0
414,173205,4.0
68,2423,4.0
474,5247,0.5
599,5502,2.0
474,44694,3.5
380,60074,2.0
599,160978,1.0
414,529,4.0
68,8985,3.5
448,1220,3.0
414,4458,4.0
380,4011,5.0
414,162,4.0
610,116823,4.0
610,79879,3.0
474,4589,3.0
288,239,2.0
380,2987,5.0
380,66783,3.0
68,58839,1.0
606,8964,3.0
288,1562,2.0
474,923,4.5
599,16,3.0
274,711,2.5
474,272,3.5
448,2108,3.0
599,8531,2.0
380,60937,3.0
68,932,4.0
610,104908,3.0
448,2378,4.5
68,82167,2.0
599,293,5.0
474,45,4.0
380,7387,5.0
448,45186,2.5
606,156,4.0
274,393,2.0
274,6287,2.0
380,5065,2.5
448,5106,0.5
610,138210,3.5
414,3615,3.0
599,3571,2.0
414,3408,3.0
606,4356,5.0
68,27705,1.5
474,1941,3.0
448,3386,3.0
380,8368,3.0
610,88125,4.5
599,98122,3.0
274,7346,1.5
448,1373,1.5
274,58870,3.0
599,7045,3.0
610,6016,5.0
288,1101,3.0
288,364,3.0
68,44665,4.0
274,45431,3.5
610,2474,4.0
599,741,5.0
274,303,4.0
606,3855,4.5
599,46723,3.0
380,34143,3.0
414,97923,4.0
606,2915,3.5
610,31420,3.0
448,91470,1.5
448,3398,4.0
380,2953,3.0
288,40629,3.5
474,4221,2.0
606,2367,3.5
448,2860,3.0
474,7983,4.0
448,454,3.0
274,8836,4.0
474,7698,3.5
599,543,2.5
380,130634,3.0
414,5621,1.0
599,4203,2.0
606,3448,4.0
474,8600,3.5
606,2672,3.0
288,3167,3.0
448,157312,1.5
606,2289,4.0
599,61073,2.0
380,103042,3.0
448,6249,2.0
599,1351,2.0
474,1028,3.0
274,5891,3.0
380,5323,3.0
610,1208,5.0
606,969,4.0
448,102720,2.5
474,4432,3.5
610,3527,5.0
448,1057,3.5
448,143255,1.5
474,4262,3.5
599,5999,2.0
414,2097,3.0
288,8970,3.5
599,1236,4.0
448,55768,3.5
448,160730,2.0
414,1320,3.0
599,19,3.0
599,54503,2.5
68,1722,4.0
448,8636,5.0
599,3698,3.0
288,1010,3.5
68,41569,4.5
448,4814,2.0
380,3917,3.0
599,4387,3.5
599,91077,2.5
414,2472,4.0
474,7132,3.5
610,56174,4.0
414,33794,4.5
380,899,3.0
288,8908,4.0
448,296,5.0
288,8879,4.0
599,1088,2.5
474,1944,3.0
474,6999,2.5
474,4738,3.5
599,1982,3.0
599,1633,3.0
599,1887,1.5
599,1693,2.5
380,2959,4.0
606,2351,4.0
448,4915,2.0
448,106072,2.0
274,3146,3.5
448,89840,1.5
599,122433,1.0
599,3267,2.0
448,129333,1.5
414,2342,3.0
380,5313,4.0
448,4343,2.0
448,109191,1.5
599,502,2.0
474,8879,3.0
274,428,4.0
380,3997,3.0
599,8183,2.5
474,7151,3.0
610,332,3.0
599,5025,1.5
606,4902,2.5
68,41724,4.5
68,1799,4.0
599,3168,4.0
414,3852,4.0
610,54001,4.0
68,1918,3.5
599,2792,2.0
599,593,3.0
610,5139,5.0
414,3145,4.0
599,26940,2.5
474,1278,4.0
414,1215,4.0
599,1882,2.5
274,2137,3.5
274,4855,3.5
474,185,3.0
274,3355,2.0
448,1665,3.0
448,4040,3.0
288,780,1.0
599,2841,1.5
414,1101,5.0
599,1409,1.5
599,33966,1.5
414,4344,4.0
599,405,2.5
599,3835,1.5
288,2405,3.0
474,5649,3.0
599,3081,2.5
448,113378,2.0
414,87304,4.0
606,8879,4.0
414,73017,4.0
380,370,4.0
474,7728,4.0
448,103253,2.5
414,6624,2.0
414,47044,3.0
380,5528,4.0
448,2700,4.0
414,71,2.0
448,1608,3.0
380,102033,5.0
68,1089,3.5
288,3869,4.0
68,87430,3.5
68,3448,4.0
606,3267,3.5
448,151777,3.0
274,54503,3.5
599,8012,3.0
599,6204,2.5
414,58047,3.5
448,1188,3.0
599,5596,1.5
414,110,5.0
610,60941,3.5
68,91630,3.0
414,899,5.0
448,480,3.0
274,101,3.5
448,104241,3.0
448,100226,1.5
448,3249,4.0
599,42943,2.5
274,4084,3.5
414,8908,3.0
380,2096,3.0
448,6814,3.0
474,475,4.0
414,235,4.0
599,1034,2.5
414,312,2.0
274,60040,3.5
448,8743,2.5
599,29,3.5
414,8798,4.0
414,4499,5.0
610,112,4.0
474,6981,4.0
448,5881,1.5
448,599,5.0
414,1040,3.0
610,99007,3.0
606,7375,2.5
474,2108,4.0
599,4979,3.5
448,57640,3.0
599,3268,1.5
414,4355,2.0
448,94677,3.5
274,7894,3.5
380,53972,2.0
610,103253,3.5
414,165,3.0
474,6422,4.0
599,38038,3.0
414,550,3.0
414,4958,3.0
474,6708,3.5
380,296,5.0
274,51255,5.0
414,1196,5.0
448,7137,4.0
599,87192,3.0
414,5876,4.0
414,171763,5.0
414,4327,4.0
606,2789,4.0
448,590,3.0
474,6244,3.0
448,52730,2.5
288,2852,4.0
448,3646,3.0
414,2137,4.0
448,6348,2.0
380,1495,2.0
288,1256,4.0
448,38038,3.5
474,8368,5.0
274,3624,3.5
448,26700,2.5
474,2066,4.0
599,102125,3.0
288,2112,3.5
380,84601,4.0
599,8169,3.0
414,34326,4.0
599,694,2.5
610,69951,3.0
414,1214,5.0
474,2121,2.0
610,46970,4.0
606,2710,2.5
414,2338,2.0
599,1991,2.0
68,2616,3.0
68,1556,3.0
599,20,1.5
380,48142,4.0
68,1380,3.5
448,8874,4.0
610,129313,4.0
380,2713,3.0
68,27660,3.0
474,25795,3.5
599,114126,2.5
414,4546,4.0
599,575,0.5
414,3253,3.0
380,122892,5.0
599,2472,2.0
68,2115,4.0
414,4022,5.0
288,7361,4.5
274,45722,3.0
610,113348,2.5
599,2064,4.0
474,3251,3.5
599,43904,1.0
68,1573,3.0
606,1234,4.5
68,51935,3.5
448,7104,2.0
380,5502,3.0
414,6812,2.0
610,2161,4.0
274,82459,4.0
474,7646,2.0
68,2710,1.0
474,2966,4.0
380,60,4.0
448,5049,4.0
474,5226,2.0
448,61132,3.5
474,5878,4.0
599,1635,3.0
610,7319,3.0
599,1084,3.5
474,7348,3.5
448,108932,4.0
606,53125,2.0
68,953,2.5
448,4673,2.0
610,53953,4.0
474,2644,3.5
599,113849,2.5
414,55290,4.0
474,266,2.0
610,153,3.0
68,1588,3.0
274,3726,3.5
414,737,3.0
414,30812,3.5
288,3591,2.0
380,2918,4.0
599,165,3.0
288,3036,2.0
448,8633,3.0
274,43549,3.5
474,1290,3.0
288,3623,1.0
474,5989,4.0
68,44191,3.0
599,7102,1.5
274,455,2.0
274,5874,2.0
414,1376,3.0
288,63082,4.0
599,168492,3.0
610,2880,4.0
288,1962,4.0
414,48326,3.5
274,4344,3.5
599,7782,1.5
274,51412,3.5
414,5328,5.0
414,111,5.0
448,102819,3.0
599,5198,3.5
288,1136,5.0
414,916,5.0
414,3784,4.0
474,6724,3.5
606,4109,4.0
288,3506,3.0
610,45662,2.5
414,2058,3.0
380,3988,3.5
414,4992,3.0
606,2897,4.0
599,1261,3.0
474,5073,3.0
610,5420,3.0
448,86332,2.5
288,2739,4.0
448,2402,2.0
274,78266,3.5
380,5377,4.0
288,4019,3.0
599,107406,3.5
414,5445,5.0
474,534,5.0
448,3978,3.0
380,7310,4.0
414,1268,4.0
274,2826,3.5
474,8951,4.0
380,1994,4.0
474,6911,3.5
599,1965,2.5
599,1050,4.0
68,44,3.0
274,2431,3.0
68,47997,3.0
288,8372,3.0
599,885,2.0
448,5669,4.0
288,6593,4.0
68,2405,3.5
288,1372,3.5
448,101283,2.5
414,2353,4.0
474,6181,4.0
599,47610,2.5
414,2471,2.0
610,111551,3.5
448,593,5.0
274,2808,2.5
606,3361,2.0
474,6031,4.0
274,73017,3.5
474,1224,4.0
599,8636,3.5
414,786,3.0
599,43928,0.5
414,836,2.0
474,8481,3.0
610,3977,2.0
414,4808,3.0
274,5092,3.0
380,4005,4.0
599,880,2.5
68,1673,3.0
599,5298,2.5
599,3527,4.0
448,81537,1.5
448,158,3.0
474,6245,3.5
474,4027,4.0
448,4198,3.0
606,5720,2.5
448,586,3.0
599,478,2.5
610,3981,2.0
380,3751,4.0
606,5956,4.0
610,87876,2.5
599,112852,3.5
606,33903,4.0
288,750,3.5
414,2580,5.0
474,222,4.0
380,172,4.0
414,48780,4.5
599,930,4.0
288,3771,3.0
380,1722,5.0
414,4117,5.0
606,6810,3.5
448,8879,3.5
610,113159,3.5
448,1476,5.0
606,506,4.0
448,66,2.0
274,71211,3.5
474,1683,4.5
380,148626,3.0
448,88744,2.5
380,8957,4.0
474,8970,4.0
380,1388,4.0
448,1372,3.0
474,1958,3.0
274,6323,4.0
288,1032,4.0
599,68552,2.0
599,46976,2.5
414,58103,3.5
68,4638,2.0
448,127096,2.5
414,5817,4.5
599,2269,1.5
474,140,2.5
68,5010,4.0
414,5618,5.0
414,139385,5.0
599,5291,4.0
448,91653,4.0
68,84772,4.5
606,1300,3.5
288,2021,3.0
68,2806,3.5
414,1332,3.0
599,745,4.0
448,73015,2.0
474,638,3.0
448,97860,2.5
288,7255,3.0
610,106916,4.0
474,3034,3.0
606,44195,4.0
474,3153,3.5
474,4034,4.5
380,34532,3.0
414,1405,4.0
414,3272,3.0
288,2245,3.0
448,112303,1.5
68,69406,3.0
380,96737,5.0
288,785,5.0
606,5418,4.0
599,2381,1.0
274,3704,3.0
606,198,4.0
414,2261,5.0
474,1124,4.0
288,339,3.0
414,225,2.0
414,314,3.0
599,59369,2.5
448,7454,2.0
274,45361,2.0
414,3751,5.0
599,2243,2.5
448,2140,3.0
448,33794,3.5
414,3686,4.0
606,91500,4.5
448,6157,1.5
414,84954,4.0
68,7293,2.5
610,33493,4.0
448,113416,1.5
414,1639,4.0
68,56367,3.0
606,4901,3.5
448,139642,3.0
610,160571,3.0
274,80846,3.5
68,34072,2.5
474,3966,3.5
288,3766,1.0
448,1485,2.5
610,27584,4.0
380,2124,5.0
610,2391,4.0
448,155892,2.0
610,7022,5.0
380,27801,4.0
610,8784,3.5
599,2402,3.0
448,1389,1.0
380,4299,3.0
606,308,4.0
599,1485,2.5
380,160954,3.0
474,5325,3.5
68,2989,4.5
380,122906,3.5
288,370,3.5
414,96079,4.0
474,8019,4.0
380,48596,3.0
474,2450,1.0
414,171765,4.0
288,2352,3.0
380,46530,3.0
68,4963,3.5
448,71248,3.0
448,48322,4.0
599,5505,2.5
474,4686,1.0
474,596,2.0
599,1148,4.5
610,75389,3.0
414,494,4.0
288,1984,2.5
448,31000,2.5
448,410,4.0
448,5247,4.0
414,511,2.0
610,4025,2.5
474,7052,3.0
414,5508,3.0
448,67695,2.0
448,101360,1.5
448,1376,2.0
599,3683,3.0
606,32600,3.5
68,37733,3.0
448,2381,2.0
288,13,2.0
474,2943,3.5
448,3764,3.0
414,562,4.0
448,5349,4.0
606,5349,4.0
610,70,4.0
610,1923,5.0
606,7705,4.0
380,89745,5.0
448,144262,2.0
414,54995,3.0
414,1605,3.0
610,1997,4.0
448,36708,4.5
448,53808,2.0
599,2019,4.0
474,45499,4.5
288,2100,4.0
448,2791,5.0
288,8361,3.0
380,5952,5.0
414,7354,3.0
474,3247,2.0
599,1866,0.5
448,88405,2.5
414,4571,4.0
448,2953,1.0
414,52967,3.0
606,1829,3.5
474,4017,3.0
599,151781,3.5
606,30822,3.0
68,3147,3.5
610,97752,3.5
599,82459,3.0
448,96417,2.0
380,32,5.0
599,164909,3.5
68,61250,3.0
448,6537,1.5
599,93723,1.5
274,69526,3.0
274,4153,3.5
599,60803,2.5
474,2442,4.0
274,1806,3.5
474,4587,3.0
68,3704,3.5
288,1515,2.0
599,4896,3.0
68,2791,4.0
68,62849,3.5
448,1680,3.0
448,156609,3.0
599,27397,3.0
606,1729,4.0
448,133377,1.5
599,26542,2.5
606,1682,4.5
380,44,4.0
474,28,4.5
474,4029,4.5
414,39292,4.0
274,3986,4.0
599,230,2.0
414,4008,4.0
599,1224,3.5
474,818,3.0
288,30825,3.5
414,3639,3.0
288,21,4.0
610,99117,4.0
274,3863,3.5
414,102445,3.5
474,7150,3.5
448,94864,2.5
610,135803,3.5
599,434,2.0
599,3524,2.0
380,97643,3.0
414,5363,3.5
474,2463,2.0
414,3394,2.0
414,2702,2.0
606,509,4.0
288,2641,3.0
606,4027,4.5
474,1135,2.0
599,21,4.0
274,1197,4.0
599,66934,2.5
474,1222,4.0
288,377,3.0
288,2407,3.5
599,3826,1.5
380,2315,3.0
414,2458,3.0
606,1645,3.5
599,1589,3.0
474,7727,3.0
274,31420,4.0
288,3812,3.0
474,5801,2.5
599,6539,2.5
474,30850,4.5
599,2084,1.5
610,103772,4.0
599,103027,3.0
610,8810,2.5
288,60760,2.5
599,68237,3.0
414,4967,4.0
380,46965,3.0
274,87,3.0
599,547,2.5
474,1291,4.0
448,80549,2.0
414,4081,2.0
448,79132,4.0
606,1243,4.0
448,8542,5.0
68,3969,3.0
380,187595,4.0
414,114662,3.5
414,475,5.0
599,2791,3.5
274,3186,3.5
380,18,4.0
288,2404,1.0
599,438,2.0
414,4782,3.0
606,1569,4.0
606,563,4.0
448,97752,3.0
380,179819,0.5
274,1023,3.5
68,6188,4.5
414,48319,2.0
288,5060,5.0
414,34,5.0
474,2395,3.0
448,99005,1.5
448,69122,3.0
414,170,3.0
68,140,3.5
380,8644,5.0
606,231,2.5
414,6333,4.0
274,35836,3.0
448,101025,2.5
414,37741,3.5
599,95475,4.0
599,6203,1.5
599,708,2.0
474,940,3.5
599,3830,2.5
599,2004,3.5
414,3916,4.0
380,2746,4.0
274,2699,3.0
610,2028,5.0
606,2735,2.5
610,471,4.0
448,6936,3.5
68,66665,3.0
414,2271,3.0
414,4132,2.0
274,1690,4.0
414,1344,3.5
448,1459,2.0
274,586,3.5
474,48598,4.0
274,8360,4.0
